kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,map_image,kecamatan_clean,kecamatan_key_banjir,kode_kec_spatial,nama_prop,nama_kab,nama_kec,jumlah_penduduk,kepadatan_penduduk,jumlah_kk,luas_wilayah,pertumbuhan_2022,pertumbuhan_2021,pertumbuhan_2020,perpindahan_pddk,jumlah_desa,jumlah_kelurahan,perdagangan,nelayan,wiraswasta,tidak_blm_sekolah,slta,s1,kecamatan_key_kecamatan
kota bekasi,medansatria,37.124,57.357,41.12,10.53,Built-up,0.278,0.136,38.651,2020,3,0,-6.1989,106.9836,RGB_MedanSatria2020.tif,medansatria,medansatria,327506.0,JAWA BARAT,KOTA BEKASI,MEDANSATRIA,158729.0,742.21727783,50304.0,13.43,1.0,2.0,2.0,788.0,,4.0,686.0,4.0,9762.0,31540.0,63644.0,14092.0,medansatria
kota bekasi,mustikajaya,42.018,64.257,39.04,32.768,Built-up,0.48,0.179,39.327,2020,3,0,-6.3076,107.0166,RGB_BekasiBarat2020.tif,mustikajaya,mustikajaya,327511.0,JAWA BARAT,KOTA BEKASI,MUSTIKAJAYA,216604.0,999.98591787,64741.0,26.46,1.0,2.0,2.0,736.0,,4.0,1380.0,4.0,13303.0,45225.0,77309.0,18766.0,mustikajaya
kota bekasi,pondokgede,37.356,56.219,41.21,24.987,Built-up,0.354,0.142,41.527,2020,3,0,-6.2691,106.9299,RGB_BekasiBarat2020.tif,pondokgede,pondokgede,327508.0,JAWA BARAT,KOTA BEKASI,PONDOKGEDE,227423.0,1063.13486922,74337.0,17.97,1.0,1.0,2.0,1247.0,,5.0,518.0,1.0,20745.0,40248.0,87236.0,31011.0,pondokgede
kota bekasi,pondokmelati,39.128,58.983,39.04,38.409,Built-up,0.436,0.242,41.6,2020,3,0,-6.3095,106.9282,RGB_BekasiBarat2020.tif,pondokmelati,pondokmelati,327512.0,JAWA BARAT,KOTA BEKASI,PONDOKMELATI,128690.0,599.85166826,41951.0,11.49,1.0,1.0,2.0,602.0,,4.0,568.0,1.0,10172.0,22744.0,48711.0,14676.0,pondokmelati
kota bekasi,rawalumbu,40.692,62.216,40.47,27.96,Built-up,0.339,0.131,40.722,2020,3,0,-6.2812,106.9942,RGB_BekasiBarat2020.tif,rawalumbu,rawalumbu,327505.0,JAWA BARAT,KOTA BEKASI,RAWALUMBU,222398.0,1038.9089168,72050.0,17.05,1.0,2.0,2.0,1210.0,,4.0,552.0,8.0,16125.0,41699.0,93145.0,22620.0,rawalumbu
jakarta barat,cengkareng,35.747,59.514,40.29,5.286,Built-up,0.275,0.059,38.605,2020,3,0,-6.1515,106.7369,RGB_Tamansari2020(2).tif,cengkareng,cengkareng,317301.0,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,591748.0,4737.496,188377.0,26.54,1.0,2.0,2.0,2096.0,,6.0,96.0,22.0,30322.0,108822.0,220311.0,38639.0,cengkareng
jakarta barat,grogolpetamburan,38.517,62.415,41.83,6.01,Built-up,0.203,0.06,38.65,2020,3,0,-6.1634,106.7865,RGB_Tamansari2020(2).tif,grogolpetamburan,grogolpetamburan,317302.0,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,237367.0,1909.376,81351.0,10.95,1.0,1.0,1.0,1174.0,,7.0,54.0,12.0,17963.0,35407.0,87375.0,35747.0,grogolpetamburan
jakarta barat,kalideres,35.563,59.072,39.17,5.258,Built-up,0.314,0.071,38.589,2020,3,0,-6.1346,106.7039,RGB_Tamansari2020(2).tif,kalideres,kalideres,317306.0,DKI JAKARTA,JAKARTA BARAT,KALIDERES,468017.0,3737.888,148095.0,28.81,1.0,2.0,2.0,1555.0,,5.0,149.0,13.0,26235.0,87540.0,160660.0,30342.0,kalideres
jakarta barat,kebonjeruk,39.608,63.326,40.81,10.059,Built-up,0.272,0.118,38.65,2020,3,0,-6.1895,106.7691,RGB_Tamansari2020(2).tif,kebonjeruk,kebonjeruk,317305.0,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,370282.0,2962.784,118214.0,17.35,1.0,2.0,2.0,1247.0,,7.0,147.0,3.0,30854.0,61005.0,138588.0,50051.0,kebonjeruk
jakarta barat,kembangan,37.565,60.416,39.37,10.349,Built-up,0.377,0.126,38.611,2020,3,0,-6.1982,106.7418,RGB_Tamansari2020(2).tif,kembangan,kembangan,317308.0,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,315702.0,2521.312,99358.0,25.42,1.0,2.0,2.0,1009.0,,6.0,56.0,4.0,24500.0,52846.0,111474.0,44204.0,kembangan
jakarta barat,palmerah,39.36,62.893,41.98,10.559,Built-up,0.246,0.122,38.65,2020,3,0,-6.1917,106.7956,RGB_Tamansari2020(2).tif,palmerah,palmerah,317307.0,DKI JAKARTA,JAKARTA BARAT,PAL MERAH,233786.0,1879.8,75260.0,7.45,1.0,2.0,2.0,889.0,,6.0,77.0,2.0,16397.0,38500.0,89547.0,23994.0,palmerah
jakarta barat,tamansari,35.876,56.167,42.23,6.894,Tree cover,0.148,0.061,38.65,2020,3,0,-6.1481,106.8184,RGB_Tamansari2020(2).tif,tamansari,tamansari,317303.0,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,126736.0,1022.464,44377.0,4.61,1.0,1.0,1.0,456.0,,8.0,46.0,4.0,8160.0,17568.0,50764.0,11271.0,tamansari
jakarta barat,tambora,36.159,56.982,42.2,5.895,Built-up,0.152,0.048,38.65,2020,3,0,-6.1475,106.8035,RGB_Tambora2020.tif,tambora,tambora,317304.0,DKI JAKARTA,JAKARTA BARAT,TAMBORA,267877.0,2156.44,89926.0,5.42,1.0,1.0,1.0,957.0,,11.0,66.0,13.0,20053.0,41309.0,101527.0,14782.0,tambora
jakarta utara,cilincing,32.438,51.027,39.95,3.19,Built-up,0.307,0.068,38.65,2020,3,0,-6.1243,106.9421,RGB_Cilincing2020.tif,cilincing,cilincing,317204.0,DKI JAKARTA,JAKARTA UTARA,CILINCING,453521.0,3085.83539385,144788.0,42.13,2.0,2.0,2.0,1714.0,,7.0,62.0,2729.0,26568.0,88367.0,165139.0,22257.0,cilincing
jakarta utara,kelapagading,37.489,58.182,41.76,5.514,Built-up,0.258,0.062,38.65,2020,3,0,-6.161,106.9037,RGB_KelapaGading2020.tif,kelapagading,kelapagading,317206.0,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,146701.0,994.2871505,49503.0,16.29,1.0,1.0,1.0,486.0,,3.0,15.0,1.0,11906.0,19369.0,47170.0,35379.0,kelapagading
jakarta utara,koja,33.0,51.488,42.7,3.739,Built-up,0.188,0.063,38.65,2020,3,0,-6.1215,106.905,RGB_Koja2020.tif,koja,koja,317203.0,DKI JAKARTA,JAKARTA UTARA,KOJA,351261.0,2394.57381192,113497.0,11.56,2.0,2.0,2.0,1404.0,,6.0,25.0,73.0,21750.0,66578.0,137723.0,19661.0,koja
jakarta utara,pademangan,34.407,53.212,38.64,3.198,Built-up,0.283,0.104,38.65,2020,3,0,-6.1301,106.8381,RGB_Pademangan2020.tif,pademangan,pademangan,317205.0,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,170512.0,1161.39988588,58177.0,12.38,1.0,1.0,2.0,573.0,,3.0,22.0,10.0,10639.0,28668.0,68683.0,10417.0,pademangan
jakarta utara,penjaringan,35.962,57.76,37.44,3.083,Built-up,0.302,0.074,38.635,2020,3,0,-6.115,106.7639,RGB_Penjaringan2020.tif,penjaringan,penjaringan,317201.0,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,331310.0,2244.37545852,111405.0,36.69,1.0,1.0,2.0,1305.0,,5.0,63.0,2729.0,29859.0,53935.0,122626.0,30669.0,penjaringan
jakarta utara,tanjungpriok,34.338,52.914,39.75,4.06,Built-up,0.218,0.101,38.65,2020,3,0,-6.1319,106.875,RGB_TanjungPriok2020.tif,tanjungpriok,tanjungpriok,317202.0,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,419791.0,2863.43504606,138775.0,22.53,1.0,1.0,2.0,1500.0,,7.0,35.0,21.0,26996.0,68570.0,173135.0,36244.0,tanjungpriok
jakarta selatan,cilandak,39.638,58.951,39.34,37.329,Built-up,0.42,0.193,41.6,2020,3,0,-6.2927,106.7933,RGB_Cilandak2020.tif,cilandak,cilandak,317406.0,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,229201.0,1584.13710312,74435.0,17.93,1.0,1.0,1.0,624.0,,5.0,32.0,1.0,15232.0,33736.0,80787.0,37267.0,cilandak
jakarta selatan,jagakarsa,39.297,59.889,40.08,57.304,Built-up,0.432,0.27,41.6,2020,3,0,-6.334,106.8224,RGB_Jagakarsa2020.tif,jagakarsa,jagakarsa,317409.0,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,383275.0,2624.73955099,121201.0,22.28,1.0,2.0,2.0,932.0,,6.0,45.0,5.0,22461.0,63680.0,146407.0,47538.0,jagakarsa
jakarta selatan,kebayoranbaru,39.605,60.606,40.38,22.272,Built-up,0.361,0.16,39.549,2020,3,0,-6.2447,106.8014,RGB_KebayoranBaru2020.tif,kebayoranbaru,kebayoranbaru,317407.0,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,155693.0,1080.43217287,52581.0,12.85,1.0,1.0,1.0,483.0,,10.0,35.0,1.0,9552.0,22482.0,56509.0,24314.0,kebayoranbaru
jakarta selatan,kebayoranlama,39.601,59.974,39.67,25.395,Built-up,0.361,0.143,40.185,2020,3,0,-6.2495,106.7801,RGB_KebayoranLama2020.tif,kebayoranlama,kebayoranlama,317405.0,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,333904.0,2307.84037753,108629.0,19.59,1.0,1.0,2.0,899.0,,6.0,60.0,1.0,25832.0,50382.0,131024.0,43797.0,kebayoranlama
jakarta selatan,mampangprapatan,39.277,59.815,39.97,21.604,Built-up,0.324,0.146,39.993,2020,3,0,-6.2523,106.821,RGB_MampangPrapatan2020.tif,mampangprapatan,mampangprapatan,317403.0,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,159222.0,1102.33748672,53087.0,8.01,1.0,2.0,2.0,455.0,,5.0,14.0,,11536.0,23301.0,64263.0,18076.0,mampangprapatan
jakarta selatan,pancoran,37.828,57.012,40.87,25.372,Built-up,0.305,0.19,40.563,2020,3,0,-6.2553,106.8436,RGB_Pancoran2020.tif,pancoran,pancoran,317408.0,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,179798.0,1239.40610727,59722.0,8.96,1.0,1.0,2.0,502.0,,6.0,28.0,4.0,11563.0,29007.0,66683.0,25226.0,pancoran
jakarta selatan,pasarminggu,38.524,57.7,39.6,35.89,Built-up,0.398,0.23,41.6,2020,3,0,-6.2908,106.8293,RGB_PasarMinggu2020.tif,pasarminggu,pasarminggu,317404.0,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,335189.0,2318.25143851,109515.0,21.81,1.0,1.0,2.0,1083.0,,7.0,60.0,3.0,21667.0,51950.0,128010.0,45942.0,pasarminggu
jakarta selatan,pesanggrahan,39.56,60.066,39.75,23.82,Built-up,0.382,0.178,39.947,2020,3,0,-6.2504,106.7587,RGB_Pesanggrahan2020.tif,pesanggrahan,pesanggrahan,317410.0,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,272483.0,1879.1723586,86279.0,13.66,1.0,2.0,2.0,974.0,,5.0,52.0,,19371.0,42611.0,108542.0,35346.0,pesanggrahan
jakarta selatan,setiabudi,39.275,61.105,39.95,17.99,Built-up,0.311,0.133,38.65,2020,3,0,-6.2196,106.83,RGB_Setiabudi2020.tif,setiabudi,setiabudi,317402.0,DKI JAKARTA,JAKARTA SELATAN,SETIABUDI,116915.0,811.12444978,40735.0,8.95,1.0,1.0,2.0,445.0,,8.0,30.0,1.0,8543.0,16245.0,46673.0,16199.0,setiabudi
jakarta selatan,tebet,38.351,59.171,41.26,17.948,Built-up,0.244,0.137,38.65,2020,3,0,-6.2289,106.8509,RGB_Tebet2020.tif,tebet,tebet,317401.0,DKI JAKARTA,JAKARTA SELATAN,TEBET,240402.0,1669.41259262,80658.0,9.55,1.0,1.0,1.0,858.0,,7.0,33.0,1.0,15715.0,35124.0,94016.0,33306.0,tebet
jakarta timur,cakung,38.712,59.653,41.74,7.969,Built-up,0.299,0.102,38.65,2020,3,0,-6.1885,106.9409,RGB_Cakung2020.tif,cakung,cakung,317506.0,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,596213.0,3204.49180222,189713.0,41.26,1.0,2.0,2.0,2166.0,,7.0,116.0,10.0,43362.0,103236.0,247373.0,42562.0,cakung
jakarta timur,cipayung,38.548,58.646,39.81,48.413,Built-up,0.483,0.257,41.6,2020,3,0,-6.3253,106.9036,RGB_Cipayung_2020(1).tif,cipayung,cipayung,317510.0,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,308484.0,1650.76156906,95804.0,28.14,1.0,2.0,2.0,1004.0,,8.0,43.0,1.0,20968.0,52856.0,121961.0,36298.0,cipayung
jakarta timur,ciracas,37.025,57.182,41.43,53.48,Built-up,0.376,0.263,41.6,2020,3,0,-6.3339,106.8784,RGB_Ciracas2020.tif,ciracas,ciracas,317509.0,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,327813.0,1763.50936196,105159.0,17.0,1.0,2.0,2.0,1055.0,,5.0,42.0,3.0,22064.0,53971.0,135582.0,35486.0,ciracas
jakarta timur,durensawit,39.28,58.536,41.8,16.888,Built-up,0.307,0.139,38.69,2020,3,0,-6.2325,106.9206,RGB_DurenSawit2020.tif,durensawit,durensawit,317507.0,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,457134.0,2459.93273615,144890.0,22.1,1.0,1.0,2.0,1556.0,,7.0,37.0,1.0,33486.0,71438.0,161291.0,70569.0,durensawit
jakarta timur,jatinegara,38.016,58.469,42.22,18.159,Built-up,0.268,0.126,38.65,2020,3,0,-6.2273,106.8774,RGB_Jatinegara2020.tif,jatinegara,jatinegara,317503.0,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,329325.0,1778.50898468,109813.0,10.45,1.0,1.0,2.0,1308.0,,8.0,80.0,5.0,25079.0,50906.0,130392.0,33657.0,jatinegara
jakarta timur,kramatjati,34.595,51.904,40.24,30.295,Built-up,0.319,0.152,41.328,2020,3,0,-6.2763,106.8654,RGB_Cakung2020.tif,kramatjati,kramatjati,317504.0,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,325368.0,1749.7170391,105620.0,13.34,1.0,2.0,2.0,1135.0,,7.0,57.0,3.0,26277.0,51797.0,132849.0,36063.0,kramatjati
jakarta timur,makasar,35.613,53.498,40.76,25.658,Built-up,0.445,0.16,40.958,2020,3,0,-6.2663,106.8911,RGB_Makasar2020.tif,makasar,makasar,317508.0,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,228488.0,1230.7667432,72192.0,21.37,1.0,2.0,2.0,690.0,,5.0,25.0,,13498.0,36048.0,96087.0,27380.0,makasar
jakarta timur,matraman,38.248,58.617,42.39,12.702,Built-up,0.206,0.132,38.65,2020,3,0,-6.2036,106.8645,RGB_Matraman2020.tif,matraman,matraman,317501.0,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,190489.0,1029.04526296,65285.0,4.97,1.0,1.0,2.0,681.0,,6.0,29.0,2.0,12399.0,27911.0,79690.0,22807.0,matraman
jakarta timur,pasarrebo,36.538,56.492,41.19,48.623,Built-up,0.379,0.252,41.6,2020,3,0,-6.3264,106.8573,RGB_Cakung2020.tif,pasarrebo,pasarrebo,317505.0,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,242045.0,1303.91078916,75607.0,15.93,1.0,2.0,2.0,784.0,,5.0,21.0,2.0,15284.0,39964.0,97814.0,28933.0,pasarrebo
jakarta timur,pulogadung,38.748,59.167,42.18,10.47,Built-up,0.265,0.136,38.65,2020,3,0,-6.1932,106.889,RGB_Cakung2020.tif,pulogadung,pulogadung,317502.0,DKI JAKARTA,JAKARTA TIMUR,PULOGADUNG,309037.0,1670.15382294,103814.0,15.16,1.0,1.0,2.0,1294.0,,7.0,35.0,2.0,23226.0,46164.0,118724.0,44119.0,pulogadung
jakarta pusat,cempakaputih,39.045,59.122,42.54,8.401,Built-up,0.241,0.095,38.65,2020,3,0,-6.1809,106.8681,RGB_CempakaPutih2020.tif,cempakaputih,cempakaputih,317105.0,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,98622.0,2080.81572585,33542.0,4.71,1.0,1.0,1.0,381.0,,3.0,23.0,,5654.0,14807.0,36315.0,15970.0,cempakaputih
jakarta pusat,gambir,38.646,61.841,41.49,7.605,Built-up,0.251,0.061,38.65,2020,3,0,-6.1715,106.8181,RGB_Gambir2020.tif,gambir,gambir,317101.0,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,95807.0,2034.33196678,33502.0,7.6,1.0,1.0,1.0,484.0,,6.0,13.0,1.0,5244.0,13730.0,40992.0,11101.0,gambir
jakarta pusat,joharbaru,39.043,59.136,43.07,8.969,Built-up,0.204,0.076,38.65,2020,3,0,-6.1821,106.8546,RGB_JoharBaru2020.tif,joharbaru,joharbaru,317108.0,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,140469.0,2973.13150426,46027.0,2.39,1.0,1.0,2.0,591.0,,4.0,39.0,4.0,10981.0,23481.0,52795.0,10708.0,joharbaru
jakarta pusat,kemayoran,38.859,59.473,41.46,6.168,Built-up,0.226,0.103,38.65,2020,3,0,-6.1627,106.8558,RGB_Kemayoran2020.tif,kemayoran,kemayoran,317103.0,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,255632.0,5407.63166194,86106.0,7.21,1.0,1.0,2.0,998.0,,8.0,81.0,6.0,15847.0,38215.0,108185.0,25397.0,kemayoran
jakarta pusat,menteng,38.753,61.224,40.78,10.741,Built-up,0.281,0.099,38.65,2020,3,0,-6.1958,106.8353,RGB_Menteng2020.tif,menteng,menteng,317106.0,DKI JAKARTA,JAKARTA PUSAT,MENTENG,87964.0,1866.60359508,30030.0,6.58,1.0,1.0,2.0,354.0,,5.0,18.0,1.0,6363.0,12769.0,35817.0,10575.0,menteng
jakarta pusat,sawahbesar,36.53,57.504,41.56,7.059,Built-up,0.198,0.09,38.65,2020,3,0,-6.1539,106.8332,RGB_SawahBesar2020.tif,sawahbesar,sawahbesar,317102.0,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,126019.0,2665.5944497,44972.0,5.42,1.0,1.0,1.0,474.0,,5.0,18.0,1.0,8199.0,17862.0,50953.0,10947.0,sawahbesar
jakarta pusat,senen,38.817,60.401,41.72,10.007,Built-up,0.23,0.092,38.65,2020,3,0,-6.1842,106.8459,RGB_Senen2020.tif,senen,senen,317104.0,DKI JAKARTA,JAKARTA PUSAT,SENEN,124341.0,2630.06412278,43605.0,4.41,1.0,1.0,2.0,452.0,,6.0,21.0,2.0,9009.0,19028.0,50039.0,12086.0,senen
jakarta pusat,tanahabang,39.385,61.621,40.73,12.45,Built-up,0.289,0.13,38.65,2020,3,0,-6.2054,106.8094,RGB_TanahAbang2020.tif,tanahabang,tanahabang,317107.0,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,173198.0,3667.57069274,59912.0,10.13,1.0,1.0,2.0,798.0,,7.0,51.0,5.0,16500.0,28355.0,67733.0,16747.0,tanahabang
bogor,babakanmadang,59.464,102.288,29.72,501.913,Tree cover,0.724,5.001,38.421,2020,4,0,-6.5917,106.902,RGB_BabakanMadang2020.tif,babakanmadang,babakanmadang,320105.0,JAWA BARAT,BOGOR,BABAKAN MADANG,121972.0,40.1333254,38195.0,93.38,2.0,2.0,2.0,210.0,9.0,,22.0,,11748.0,32524.0,16867.0,3438.0,babakanmadang
bogor,bojonggede,62.934,115.249,33.05,133.589,Built-up,0.517,0.293,40.612,2020,4,0,-6.4774,106.7927,RGB_BabakanMadang2020.tif,bojonggede,bojonggede,320113.0,JAWA BARAT,BOGOR,BOJONG GEDE,266481.0,87.92965253,83319.0,29.67,1.0,1.0,2.0,722.0,8.0,1.0,108.0,4.0,21590.0,54965.0,88716.0,15481.0,bojonggede
bogor,caringin,63.325,102.182,28.19,765.651,Tree cover,0.591,4.954,38.432,2020,4,0,-6.7366,106.866,RGB_Caringin2020(2).tif,caringin,caringin,320127.0,JAWA BARAT,BOGOR,CARINGIN,138901.0,45.82458993,42356.0,79.21,2.0,2.0,2.0,256.0,12.0,,311.0,1.0,10623.0,27834.0,26898.0,2420.0,caringin
bogor,cariu,49.436,74.828,30.84,143.845,Tree cover,0.647,2.107,38.226,2020,4,0,-6.5273,107.1371,RGB_BabakanMadang2020.tif,cariu,cariu,320108.0,JAWA BARAT,BOGOR,CARIU,54478.0,18.09693099,19926.0,86.31,1.0,2.0,2.0,129.0,10.0,,47.0,,7789.0,9853.0,6110.0,839.0,cariu
bogor,ciampea,72.345,133.653,32.79,212.619,Tree cover,0.655,1.34,38.417,2020,4,0,-6.5742,106.698,RGB_Ciampea2020.tif,ciampea,ciampea,320115.0,JAWA BARAT,BOGOR,CIAMPEA,175400.0,58.08151541,55826.0,33.96,1.0,2.0,2.0,414.0,13.0,,124.0,3.0,13913.0,31738.0,35251.0,4126.0,ciampea
bogor,ciawi,62.085,97.551,27.26,925.94,Tree cover,0.624,6.501,38.423,2020,4,0,-6.7091,106.8937,RGB_Ciawi2020(1).tif,ciawi,ciawi,320124.0,JAWA BARAT,BOGOR,CIAWI,117903.0,39.14996367,36317.0,47.7,2.0,2.0,2.0,273.0,13.0,,350.0,2.0,7954.0,27523.0,23266.0,3197.0,ciawi
bogor,cibinong,59.206,109.898,35.45,134.037,Built-up,0.51,0.322,40.425,2020,4,0,-6.4839,106.8354,RGB_Cibinong2020(1).tif,cibinong,cibinong,320101.0,JAWA BARAT,BOGOR,CIBINONG,365387.0,121.24662993,115678.0,47.51,1.0,2.0,2.0,831.0,,13.0,183.0,1.0,26299.0,75399.0,114789.0,26033.0,cibinong
bogor,cibungbulang,69.728,127.977,32.31,236.566,Tree cover,0.669,1.249,38.417,2020,4,0,-6.5761,106.661,RGB_Cibungbulang2020.tif,cibungbulang,cibungbulang,320116.0,JAWA BARAT,BOGOR,CIBUNGBULANG,152898.0,50.50040478,47968.0,38.73,2.0,2.0,2.0,280.0,15.0,,97.0,,13762.0,42705.0,21847.0,2347.0,cibungbulang
bogor,cigombong,68.179,108.425,28.87,688.475,Tree cover,0.659,4.624,38.434,2020,4,0,-6.7461,106.8128,RGB_BabakanMadang2020.tif,cigombong,cigombong,320138.0,JAWA BARAT,BOGOR,CIGOMBONG,101474.0,33.64621305,31295.0,46.58,2.0,2.0,2.0,236.0,9.0,,58.0,1.0,5488.0,20501.0,18056.0,2223.0,cigombong
bogor,cigudeg,55.907,92.105,29.31,309.2,Tree cover,0.783,3.666,39.946,2020,4,0,-6.4937,106.5461,RGB_Cigudeg2020.tif,cigudeg,cigudeg,320122.0,JAWA BARAT,BOGOR,CIGUDEG,142405.0,47.02822201,44513.0,179.88,2.0,2.0,2.0,431.0,15.0,,116.0,2.0,9339.0,36590.0,12028.0,1026.0,cigudeg
bogor,cijeruk,75.816,121.811,27.76,717.352,Tree cover,0.711,7.732,38.42,2020,4,0,-6.686,106.7843,RGB_Cijeruk2020.tif,cijeruk,cijeruk,320128.0,JAWA BARAT,BOGOR,CIJERUK,96355.0,31.83692105,29161.0,47.46,2.0,2.0,2.0,188.0,9.0,,261.0,1.0,8415.0,26345.0,9509.0,1148.0,cijeruk
bogor,cileungsi,48.522,71.952,34.7,69.866,Tree cover,0.57,0.251,39.751,2020,4,0,-6.4094,106.9962,RGB_BabakanMadang2020.tif,cileungsi,cileungsi,320107.0,JAWA BARAT,BOGOR,CILEUNGSI,273150.0,90.42950379,88395.0,71.2,1.0,2.0,2.0,663.0,12.0,,76.0,4.0,23867.0,70049.0,75529.0,12311.0,cileungsi
bogor,ciomas,71.777,130.485,34.33,268.719,Built-up,0.491,1.946,38.42,2020,4,0,-6.6095,106.762,RGB_Ciomas2020.tif,ciomas,ciomas,320129.0,JAWA BARAT,BOGOR,CIOMAS,161632.0,53.66975758,51466.0,17.4,1.0,2.0,2.0,419.0,10.0,1.0,121.0,3.0,8404.0,28379.0,42123.0,11136.0,ciomas
bogor,cisarua,58.756,87.057,25.91,1216.752,Tree cover,0.62,7.714,38.42,2020,4,0,-6.6985,106.9552,RGB_Cisarua2020(1).tif,cisarua,cisarua,320125.0,JAWA BARAT,BOGOR,CISARUA,132320.0,43.70043499,41018.0,79.5,1.0,2.0,2.0,246.0,9.0,1.0,54.0,,20620.0,26951.0,28712.0,1954.0,cisarua
bogor,ciseeng,64.585,120.678,32.18,99.044,Tree cover,0.655,0.396,41.238,2020,4,0,-6.4556,106.6785,RGB_Ciseeng2020.tif,ciseeng,ciseeng,320133.0,JAWA BARAT,BOGOR,CISEENG,121142.0,39.96653495,38070.0,40.56,2.0,2.0,2.0,228.0,10.0,,599.0,7.0,12534.0,33636.0,13124.0,1448.0,ciseeng
bogor,citeureup,57.995,102.724,32.79,229.087,Tree cover,0.64,2.772,39.07,2020,4,0,-6.525,106.8924,RGB_Citeureup2020.tif,citeureup,citeureup,320103.0,JAWA BARAT,BOGOR,CITEUREUP,221710.0,73.62143849,69915.0,69.87,2.0,2.0,2.0,553.0,12.0,2.0,62.0,2.0,16131.0,46804.0,61843.0,5951.0,citeureup
bogor,dramaga,72.791,134.091,32.66,248.285,Tree cover,0.628,1.71,38.417,2020,4,0,-6.5888,106.7298,RGB_BabakanMadang2020.tif,dramaga,dramaga,320130.0,JAWA BARAT,BOGOR,DRAMAGA,113555.0,37.63547964,36406.0,25.94,2.0,2.0,2.0,225.0,10.0,,182.0,2.0,5537.0,29064.0,18159.0,2834.0,dramaga
bogor,gunungputri,47.547,77.847,35.58,81.462,Built-up,0.511,0.389,40.999,2020,4,0,-6.4052,106.9313,RGB_BabakanMadang2020.tif,gunungputri,gunungputri,320102.0,JAWA BARAT,BOGOR,GUNUNG PUTRI,294195.0,97.6877295,95563.0,62.31,1.0,1.0,2.0,871.0,10.0,,104.0,3.0,17740.0,67433.0,81244.0,20644.0,gunungputri
bogor,gunungsindur,53.943,103.749,33.25,72.997,Tree cover,0.657,0.372,41.28,2020,4,0,-6.3871,106.6872,RGB_BabakanMadang2020.tif,gunungsindur,gunungsindur,320111.0,JAWA BARAT,BOGOR,GUNUNG SINDUR,121333.0,39.97321994,38729.0,49.56,1.0,2.0,2.0,196.0,10.0,,51.0,,12521.0,25071.0,27877.0,4725.0,gunungsindur
bogor,jasinga,52.557,75.6,30.36,163.412,Tree cover,0.792,1.993,38.321,2020,4,0,-6.4806,106.4559,RGB_BabakanMadang2020.tif,jasinga,jasinga,320119.0,JAWA BARAT,BOGOR,JASINGA,112356.0,37.22635837,34869.0,139.8,2.0,2.0,2.0,206.0,16.0,,286.0,4.0,4691.0,26099.0,17215.0,1227.0,jasinga
bogor,jonggol,52.568,79.077,30.75,186.743,Tree cover,0.706,2.153,38.104,2020,4,0,-6.4961,107.0456,RGB_BabakanMadang2020.tif,jonggol,jonggol,320106.0,JAWA BARAT,BOGOR,JONGGOL,147880.0,48.70715675,50817.0,136.25,1.0,2.0,2.0,327.0,14.0,,59.0,2.0,16924.0,34418.0,28753.0,4841.0,jonggol
